province,county,township,name,votes
استان فارس,استهبان,بخش رونيز,رضائي ميرقائد,954
استان فارس,استهبان,بخش رونيز,ولايتي,647
استان فارس,استهبان,بخش رونيز,غرضي,159
استان فارس,استهبان,بخش مركزي شهرستان استهبان,روحاني,12940
استان فارس,استهبان,بخش مركزي شهرستان استهبان,جليلي,4115
استان فارس,استهبان,بخش مركزي شهرستان استهبان,قاليباف,3237
استان فارس,استهبان,بخش مركزي شهرستان استهبان,ولايتي,2028
استان فارس,استهبان,بخش مركزي شهرستان استهبان,رضائي ميرقائد,1455
استان فارس,استهبان,بخش مركزي شهرستان استهبان,غرضي,311
استان فارس,اقليد,بخش حسن آباد,روحاني,7040
استان فارس,اقليد,بخش حسن آباد,جليلي,1641
استان فارس,اقليد,بخش حسن آباد,رضائي ميرقائد,1418
استان فارس,اقليد,بخش حسن آباد,قاليباف,1079
استان فارس,اقليد,بخش حسن آباد,ولايتي,450
استان فارس,اقليد,بخش حسن آباد,غرضي,150
استان فارس,اقليد,بخش سده,روحاني,7672
استان فارس,اقليد,بخش سده,جليلي,1949
استان فارس,اقليد,بخش سده,رضائي ميرقائد,1863
استان فارس,اقليد,بخش سده,قاليباف,1724
استان فارس,اقليد,بخش سده,ولايتي,767
استان فارس,اقليد,بخش سده,غرضي,162
استان فارس,اقليد,بخش مركزي شهرستان اقليد,روحاني,21584
استان فارس,اقليد,بخش مركزي شهرستان اقليد,جليلي,3760
استان فارس,اقليد,بخش مركزي شهرستان اقليد,قاليباف,3384
استان فارس,اقليد,بخش مركزي شهرستان اقليد,رضائي ميرقائد,3186
استان فارس,اقليد,بخش مركزي شهرستان اقليد,ولايتي,1817
استان فارس,اقليد,بخش مركزي شهرستان اقليد,غرضي,363
استان فارس,بوانات,بخش سرچهان,روحاني,6956
استان فارس,بوانات,بخش سرچهان,جليلي,3075
استان فارس,بوانات,بخش سرچهان,قاليباف,1500
استان فارس,بوانات,بخش سرچهان,رضائي ميرقائد,1238
استان فارس,بوانات,بخش سرچهان,ولايتي,1180
استان فارس,بوانات,بخش سرچهان,غرضي,195
استان فارس,بوانات,بخش مركزي شهرستان بوانات,روحاني,4009
استان فارس,بوانات,بخش مركزي شهرستان بوانات,جليلي,1849
استان فارس,بوانات,بخش مركزي شهرستان بوانات,قاليباف,1405
استان فارس,بوانات,بخش مركزي شهرستان بوانات,ولايتي,890
استان فارس,بوانات,بخش مركزي شهرستان بوانات,رضائي ميرقائد,854
استان فارس,بوانات,بخش مركزي شهرستان بوانات,غرضي,154
استان فارس,بوانات,بخش مزايجان,روحاني,2627
استان فارس,بوانات,بخش مزايجان,جليلي,1320
استان فارس,بوانات,بخش مزايجان,قاليباف,563
استان فارس,بوانات,بخش مزايجان,رضائي ميرقائد,458
استان فارس,بوانات,بخش مزايجان,ولايتي,239
استان فارس,بوانات,بخش مزايجان,غرضي,76
استان فارس,پاسارگاد,بخش پاسارگاد,روحاني,3066
استان فارس,پاسارگاد,بخش پاسارگاد,قاليباف,453
استان فارس,پاسارگاد,بخش پاسارگاد,جليلي,380
استان فارس,پاسارگاد,بخش پاسارگاد,رضائي ميرقائد,340
استان فارس,پاسارگاد,بخش پاسارگاد,ولايتي,193
استان فارس,پاسارگاد,بخش پاسارگاد,غرضي,45
استان فارس,پاسارگاد,بخش مركزي شهرستان پاسارگاد,روحاني,10232
استان فارس,پاسارگاد,بخش مركزي شهرستان پاسارگاد,جليلي,2035
استان فارس,پاسارگاد,بخش مركزي شهرستان پاسارگاد,قاليباف,1967
استان فارس,پاسارگاد,بخش مركزي شهرستان پاسارگاد,رضائي ميرقائد,719
استان فارس,پاسارگاد,بخش مركزي شهرستان پاسارگاد,ولايتي,440
استان فارس,پاسارگاد,بخش مركزي شهرستان پاسارگاد,غرضي,171
استان فارس,جهرم,بخش خفر,روحاني,13599
استان فارس,جهرم,بخش خفر,قاليباف,3681
استان فارس,جهرم,بخش خفر,جليلي,3156
استان فارس,جهرم,بخش خفر,رضائي ميرقائد,2350
استان فارس,جهرم,بخش خفر,ولايتي,1437
استان فارس,جهرم,بخش خفر,غرضي,221
استان فارس,جهرم,بخش سيمكان,روحاني,4434
استان فارس,جهرم,بخش سيمكان,جليلي,1811
استان فارس,جهرم,بخش سيمكان,رضائي ميرقائد,1311
استان فارس,جهرم,بخش سيمكان,قاليباف,817
استان فارس,جهرم,بخش سيمكان,ولايتي,368
استان فارس,جهرم,بخش سيمكان,غرضي,83
استان فارس,جهرم,بخش كرديان,روحاني,3261
استان فارس,جهرم,بخش كرديان,جليلي,1634
استان فارس,جهرم,بخش كرديان,قاليباف,1244
استان فارس,جهرم,بخش كرديان,رضائي ميرقائد,719
استان فارس,جهرم,بخش كرديان,ولايتي,665
استان فارس,جهرم,بخش كرديان,غرضي,81
استان فارس,جهرم,بخش مركزي شهرستان جهرم,روحاني,28145
استان فارس,جهرم,بخش مركزي شهرستان جهرم,جليلي,15765
استان فارس,جهرم,بخش مركزي شهرستان جهرم,قاليباف,10325
استان فارس,جهرم,بخش مركزي شهرستان جهرم,ولايتي,6352
استان فارس,جهرم,بخش مركزي شهرستان جهرم,رضائي ميرقائد,5481
استان فارس,جهرم,بخش مركزي شهرستان جهرم,غرضي,1113
استان فارس,خرامه,بخش كربال,روحاني,4766
استان فارس,خرامه,بخش كربال,جليلي,1361
استان فارس,خرامه,بخش كربال,قاليباف,1182
استان فارس,خرامه,بخش كربال,رضائي ميرقائد,774
استان فارس,خرامه,بخش كربال,ولايتي,409
استان فارس,خرامه,بخش كربال,غرضي,129
استان فارس,خرامه,بخش مركزي شهرستان خرامه,روحاني,13827
استان فارس,خرامه,بخش مركزي شهرستان خرامه,جليلي,4613
استان فارس,خرامه,بخش مركزي شهرستان خرامه,قاليباف,2934
استان فارس,خرامه,بخش مركزي شهرستان خرامه,رضائي ميرقائد,1409
استان فارس,خرامه,بخش مركزي شهرستان خرامه,ولايتي,1274
استان فارس,خرامه,بخش مركزي شهرستان خرامه,غرضي,221
استان فارس,خرم بيد,بخش مركزي شهرستان خرم بيد,روحاني,8474
استان فارس,خرم بيد,بخش مركزي شهرستان خرم بيد,جليلي,3192
استان فارس,خرم بيد,بخش مركزي شهرستان خرم بيد,قاليباف,3088
استان فارس,خرم بيد,بخش مركزي شهرستان خرم بيد,رضائي ميرقائد,1187
استان فارس,خرم بيد,بخش مركزي شهرستان خرم بيد,ولايتي,1039
استان فارس,خرم بيد,بخش مركزي شهرستان خرم بيد,غرضي,300
استان فارس,خرم بيد,بخش مشهد مرغاب,روحاني,5615
استان فارس,خرم بيد,بخش مشهد مرغاب,جليلي,1846
استان فارس,خرم بيد,بخش مشهد مرغاب,قاليباف,1781
استان فارس,خرم بيد,بخش مشهد مرغاب,رضائي ميرقائد,708
استان فارس,خرم بيد,بخش مشهد مرغاب,ولايتي,600
استان فارس,خرم بيد,بخش مشهد مرغاب,غرضي,217
استان فارس,خنج,بخش محمله,روحاني,2280
استان فارس,خنج,بخش محمله,جليلي,1185
استان فارس,خنج,بخش محمله,قاليباف,695
استان فارس,خنج,بخش محمله,رضائي ميرقائد,368
